host_id,host_name,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count
244217586,Rajwinder,0,N/A,0.0,1
139238261,Ilya,17,2019-07-07,4.51,1
74205904,Carly,3,2019-05-05,0.89,1
111723,Kat,1,2019-05-06,0.47,1
1019963,Renzo,17,2019-07-03,4.47,1
247104282,Sean,4,2019-06-02,1.26,2
37703550,Steve,1,2019-04-13,0.34,1
247118366,Paul,14,2019-06-14,4.24,1
246910562,Stefany,22,2019-06-26,5.32,1
247189581,Helena,8,2019-06-14,1.95,5
129047499,Bret,14,2019-06-10,3.5,1
8454981,Artez,7,2019-06-13,1.98,1
171636572,Keegan,18,2019-06-16,7.01,1
10283936,Kate,1,2019-04-28,0.42,1
247212166,Issouf,0,N/A,0.0,1
17842449,Marisa,0,N/A,0.0,1
235905088,Dominique,8,2019-06-22,2.53,1
157422070,Georgiana,7,2019-07-02,2.44,1
141645843,Gedan,3,2019-05-23,0.74,2
11175,Teri,0,N/A,0.0,1
1159268,Max,0,N/A,0.0,1
33607268,Anne,14,2019-05-29,3.65,1
60668386,Madison,3,2019-06-27,3.0,1
246865215,Mia,1,2019-04-27,0.41,1
145984241,Diego,0,N/A,0.0,1
211280779,Kourtney,0,N/A,0.0,1
55586606,Stacey,8,2019-06-12,2.4,1
247335568,Evelyn,1,2019-05-10,0.5,7
59583716,Shai,1,2019-03-12,0.25,1
71968525,Raya,1,2019-03-13,0.25,1
238544255,Kynara,5,2019-06-01,1.28,1
158872351,Kelly,7,2019-06-10,2.56,1
2938649,Danielle,3,2019-06-26,2.31,1
247411073,Antwoine,1,2019-05-19,0.58,1
82190014,Kristin,1,2019-06-09,1.0,1
175413,Angelo,3,2019-03-31,0.75,1
247446830,Krista,15,2019-07-07,3.78,2
17827404,Erdi,7,2019-06-28,4.12,1
247453895,Kamila,3,2019-06-03,0.79,3
244330525,Lee,0,N/A,0.0,1
244096292,Rafael,0,N/A,0.0,1
144839232,Karla,9,2019-07-01,3.38,1
9581668,Kirk,18,2019-07-02,4.46,1
206695257,Ronald,4,2019-06-23,1.6,1
184750740,Juice,0,N/A,0.0,4
5365438,Elena,1,2019-06-05,0.88,1
20012998,Víctor,4,2019-07-06,2.22,2
232665281,Melinda,7,2019-06-23,1.84,1
21967943,Elise,6,2019-05-10,1.58,1
247538066,Edwin,14,2019-07-02,5.0,1
33514370,Silvia,16,2019-06-30,5.78,1
247628698,Gloria,8,2019-06-16,3.0,2
246459949,Gk,14,2019-06-14,3.59,1
247644516,Alexa,5,2019-06-17,2.94,1
1190978,Linden & Bah,1,2019-06-21,1.0,2
76394560,Chris,12,2019-06-16,3.64,1
247649713,Matthew,1,2019-03-17,0.26,1
129412544,Gleason,0,N/A,0.0,1
247662050,Grinis,1,2019-05-18,0.57,1
245258532,Elena,16,2019-07-05,4.1,2
247673988,Adrian,18,2019-07-02,4.74,2
85488730,Reynald,4,2019-05-24,1.0,1
3228429,Austin,6,2019-07-02,2.07,1
168891738,Miguel & Marisol,16,2019-06-30,4.32,2
7752638,Colin And Madelaine,0,N/A,0.0,1
11018124,Alea,0,N/A,0.0,1
16237721,Marco,0,N/A,0.0,1
46789694,Tapashi,28,2019-06-30,7.85,2
15672224,Michael,0,N/A,0.0,1
38352826,Devin,2,2019-07-04,2.0,1
239658197,Shawn,4,2019-06-30,1.54,1
211303730,Raj,23,2019-06-22,5.95,1
13412901,Daniel,1,2019-03-24,0.28,1
1580711,Dawn,4,2019-06-24,1.29,1
166673485,Daniela,7,2019-06-23,3.62,1
33832598,Doreshia,3,2019-07-08,3.0,1
102242694,Jess & Ben,1,2019-07-01,1.0,1
102114290,Bobby,5,2019-04-30,1.24,1
205151601,Thomas,0,N/A,0.0,1
247900765,Vic,22,2019-06-17,5.5,1
247900596,Sergo,16,2019-07-06,4.21,1
217484432,Dion,7,2019-06-10,2.26,2
30168484,Eric,8,2019-06-18,2.29,1
168729352,Anna,0,N/A,0.0,1
31757676,Maite,0,N/A,0.0,1
248021206,Alen,0,N/A,0.0,1
150273801,Angie,11,2019-06-18,2.87,1
248041579,Harkiran,4,2019-06-11,1.29,1
2361627,Will,2,2019-05-14,0.85,1
248050046,L.Anouk,10,2019-06-26,2.7,1
245631422,Liam,0,N/A,0.0,1
12748942,Veronica Gallardo,1,2019-05-31,0.75,1
248064547,Sara,12,2019-06-25,3.03,1
136621673,Kayla,10,2019-06-23,2.75,1
1022166,Roda,6,2019-06-08,2.07,1
19980949,Troy,0,N/A,0.0,1
67132329,Brian,19,2019-07-02,5.43,1
38043348,Moises,23,2019-07-01,6.0,2
7728754,Malika,6,2019-05-12,2.17,4
152394865,Arline,6,2019-07-01,2.14,3
2206966,Nik,6,2019-06-26,1.94,1
248161322,Sergii,0,N/A,0.0,14
33897850,Fatou,0,N/A,0.0,1
7365223,Shay,4,2019-04-27,1.3,1
49251674,Mirta,1,2019-05-23,0.63,1
248202552,Stanislav,5,2019-06-23,1.29,1
5338560,Daniella,14,2019-07-07,4.2,1
63640163,Erik,22,2019-07-03,6.8,1
592967,Portia,1,2019-04-19,0.37,1
241567925,Paraskevi,7,2019-06-02,1.88,1
239707721,Emily,0,N/A,0.0,1
243501721,Emeline,4,2019-05-19,1.09,1
141547523,Mathew,13,2019-06-15,3.42,1
91018434,Jack,0,N/A,0.0,1
13697041,Patrick,14,2019-06-30,5.25,1
248272030,Anissa,4,2019-05-27,2.07,1
60275401,Joel,12,2019-06-23,7.2,1
248286585,Maria,5,2019-06-30,1.38,1
48958358,Geoff,8,2019-06-23,2.03,1
30698503,Sherry,3,2019-06-21,1.55,1
10888067,Christina,13,2019-06-24,3.86,1
161135042,Valerie,1,2019-03-22,0.28,1
4158712,Marina,3,2019-06-23,1.29,1
72660976,Joseph,6,2019-06-23,1.51,1
28480501,Elisha,3,2019-06-21,2.57,1
1489654,Austin,25,2019-06-25,7.01,1
248314431,David,19,2019-06-20,5.28,2
6085353,Anand,3,2019-05-18,0.99,1
3777082,Stephen,3,2019-06-13,1.32,1
248385708,Alexander,2,2019-05-26,1.02,1
248404100,Ligel,25,2019-07-07,7.08,1
248421148,Justin,1,2019-05-31,0.77,2
7407743,Jack,0,N/A,0.0,1
140630987,Jiali,10,2019-06-15,2.94,6
4688336,Richard,1,2019-05-07,0.48,1
248444631,Jehan,0,N/A,0.0,1
139705987,Luz,16,2019-07-01,4.36,1
196273418,Collen,0,N/A,0.0,1
53632978,Annie,8,2019-05-16,3.0,1
248513181,Margie,3,2019-04-23,1.06,1
45927588,Ido,3,2019-07-01,1.11,1
28375704,Ricardo,0,N/A,0.0,1
248555214,Michelle,13,2019-06-28,3.79,2
248035116,Adam And Ana,13,2019-06-30,4.59,1
6051414,Marshall,2,2019-06-11,1.03,1
248068752,Gúney,20,2019-06-16,5.17,5
27512264,Daniel,0,N/A,0.0,1
130279,Alvise,3,2019-06-22,2.43,1
4342052,Lea,22,2019-06-24,5.69,1
43063099,Aida,0,N/A,0.0,1
248654228,Albeiro Y Katalina,3,2019-06-23,0.78,4
216310452,Jorge,1,2019-04-02,0.3,1
40069144,J.L.,0,N/A,0.0,1
18869247,Jillian,9,2019-07-02,3.1,1
24520756,Lilly,0,N/A,0.0,1
248671285,Brian,5,2019-07-04,2.31,1
73369106,Adam,5,2019-07-06,1.9,1
16637631,J.C & Johanna,24,2019-07-05,6.43,1
41348157,Petra,3,2019-03-30,0.84,3
70506007,Barry And Jimmy,16,2019-06-29,4.57,1
154234826,Max,4,2019-05-23,1.97,1
154525001,Rumana & Dan,14,2019-06-23,3.68,1
218481230,Flynn,10,2019-06-18,3.45,1
248723983,Jeyruth,1,2019-05-30,0.75,1
65613634,Sam,13,2019-06-23,5.34,1
22217533,Kristin,5,2019-06-09,1.81,1
11391775,Aidin,22,2019-06-26,7.02,1
231103652,Christine,15,2019-07-05,4.55,1
3141293,Camila,0,N/A,0.0,1
30445677,Andrey,6,2019-07-03,1.59,1
245681626,Helena & Jim,20,2019-06-29,5.22,1
77698412,Mié,1,2019-07-03,1.0,1
29461390,Sharone,7,2019-07-01,2.44,1
240717293,Carla,10,2019-06-24,4.05,1
248788151,Anayah,8,2019-07-08,2.58,1
1648510,Lee,9,2019-06-18,3.38,1
247937619,Jessy,17,2019-06-21,5.0,1
7289570,Shelley,15,2019-07-01,4.89,1
248818787,J. Westley,3,2019-06-25,3.0,1
11305100,Shae,6,2019-06-03,1.59,1
118375653,Charlene,0,N/A,0.0,3
2392755,Chase,8,2019-06-23,3.0,1
248856446,Bilikis,1,2019-05-26,0.67,1
25370675,Geovanny,0,N/A,0.0,1
248036814,Anton,17,2019-06-23,5.1,1
10478551,Lyora,0,N/A,0.0,1
248714625,Janneth,1,2019-04-26,0.41,1
195657353,Carolina,0,N/A,0.0,2
240480084,Brittany,2,2019-06-03,0.98,1
248901969,Tugce,4,2019-06-15,1.52,1
4221836,Rebekah,7,2019-06-13,2.28,1
4037192,Lukasz,1,2019-05-31,0.77,1
248944703,Sasha,11,2019-07-03,4.34,1
248956396,Leoluis,24,2019-06-24,6.61,1
2931897,Shiri,0,N/A,0.0,1
248971429,Tzlil,0,N/A,0.0,1
88497114,Veronica,15,2019-07-06,6.72,1
65887955,Mike,0,N/A,0.0,1
28408288,Jeannette,6,2019-06-02,1.62,1
249030378,Gloria,13,2019-07-03,3.71,1
713776,Hayley,4,2019-06-16,1.32,1
230917343,Joseph,8,2019-06-26,2.89,1
249069377,Natasha,7,2019-06-12,1.96,1
247796242,Justin,0,N/A,0.0,1
28770493,Haley,3,2019-06-30,1.36,1
29349060,Ode,12,2019-06-18,3.13,3
8661986,Eugene,26,2019-07-05,7.22,1
182434290,Ana Maria,5,2019-05-23,1.6,2
249104360,Arkady,1,2019-05-19,0.58,1
248554249,Ammy,13,2019-06-21,3.61,1
4401527,Pouliasis,1,2019-04-03,0.31,1
248975053,Richard,12,2019-06-24,3.87,1
249146659,Anne,1,2019-04-17,0.36,1
147827717,Julie,0,N/A,0.0,1
244371444,Nicole,0,N/A,0.0,1
211906172,Sercan,0,N/A,0.0,1
11776513,Yuki,2,2019-05-02,0.59,1
153356660,Johnathen,0,N/A,0.0,1
249243301,Ysa,2,2019-05-01,0.68,1
39653778,Greg,1,2019-03-17,0.26,1
27785287,Bendji,6,2019-06-21,1.78,1
2919299,Sean,3,2019-06-09,1.11,1
4276261,Yara,1,2019-05-27,0.7,1
10530947,Miguel,1,2019-03-17,0.26,1
249279890,Stella,12,2019-06-13,3.53,1
249297875,Guoxin,18,2019-06-30,5.35,1
249291429,Boho,4,2019-05-26,1.88,2
42540127,Tio,37,2019-07-08,10.37,1
86190506,Daniel,8,2019-07-07,3.48,1
56349939,Oliver,18,2019-06-29,5.35,1
249309586,Hoon J,8,2019-06-25,2.38,1
2537981,Laura,0,N/A,0.0,1
249042333,Jerry,8,2019-06-21,2.82,1
41941061,Johanna,0,N/A,0.0,1
249404981,Susan,0,N/A,0.0,1
65574027,Liv,0,N/A,0.0,1
52584817,Gabriel,5,2019-06-28,1.33,1
249286477,Green,3,2019-07-06,1.13,1
109448921,Mark,12,2019-07-06,3.56,1
74373729,Shah,3,2019-05-30,1.73,1
120296922,Miriam,7,2019-06-23,2.08,1
81867025,Lauren,0,N/A,0.0,1
6520032,Carolina,6,2019-07-06,2.12,1
549971,Ginta,3,2019-05-17,1.25,1
130981288,Geoffrey,1,2019-03-23,0.28,1
116826665,Christina,1,2019-06-01,0.77,1
247120058,William,10,2019-06-18,3.75,1
36793116,Ilan,3,2019-06-20,1.32,1
249495371,Shayaa,24,2019-07-04,7.58,1
209557185,Isabella,6,2019-05-08,1.65,1
39362079,Jon,7,2019-05-27,2.5,1
42732656,Jesse,4,2019-05-23,1.14,1
249500632,Mike,1,2019-05-31,0.77,1
249500015,Pedro,19,2019-06-28,5.7,1
5944855,Melissa,2,2019-05-27,0.78,1
128369561,Frampton,7,2019-06-08,2.04,1
3988394,Adam,16,2019-07-03,5.11,1
248747777,Drake,8,2019-06-24,2.89,1
1852219,Douglas And Juthamas,16,2019-06-23,4.53,1
104796372,Eric,2,2019-06-23,2.0,1
82524498,Javier,9,2019-06-18,2.65,1
90131587,Yu Qun,3,2019-05-26,1.15,1
190643075,Ally,1,2019-06-07,0.94,1
34014150,Barry,4,2019-06-03,1.64,1
13564519,Rebecca,1,2019-06-05,0.88,1
3401286,Katalin,4,2019-07-05,1.22,1
249637449,Inna,12,2019-07-01,3.4,1
36477189,David,8,2019-07-02,2.96,1
8902538,Laura,5,2019-05-21,1.61,1
2928681,Santiago,1,2019-05-05,0.46,1
95604631,Tom,0,N/A,0.0,1
61256671,Jason,4,2019-06-25,2.26,1
92190906,Brenda,6,2019-06-28,2.28,1
138994918,Priscila,0,N/A,0.0,1
249649095,Tenzin,16,2019-06-21,4.49,1
28460706,Roger,0,N/A,0.0,1
249661823,Cara,4,2019-06-02,1.54,1
231138233,Filiz,17,2019-06-23,4.77,5
249676515,Karen,1,2019-06-15,1.0,1
3502098,Cecilia,10,2019-07-03,2.83,1
249708372,Gabriel,11,2019-07-01,3.3,1
21524809,Jeremy,6,2019-06-24,1.98,1
77393311,Edgar,7,2019-05-31,2.0,1
389297,Jonathan,0,N/A,0.0,1
1602809,Christina,0,N/A,0.0,1
233917490,Yoannie,0,N/A,0.0,1
165054817,Johanna,15,2019-07-07,5.77,1
1940153,Dan & Bliss,3,2019-07-02,3.0,1
23276234,Samantha,2,2019-04-21,0.71,1
249846765,Cy,0,N/A,0.0,1
89035025,Leanne,4,2019-06-10,1.29,1
41089134,Carissa,17,2019-06-29,5.05,1
64689615,Vivienne,0,N/A,0.0,1
72031522,Vanessa,9,2019-06-15,2.76,1
249870831,Melat,2,2019-05-27,1.15,1
249881559,Christopher,9,2019-06-27,3.86,1
46311875,Michael,0,N/A,0.0,1
7117263,Joy,23,2019-07-07,8.02,1
21218657,Yezica,7,2019-05-28,3.28,1
27564513,Lauren And Jeff,7,2019-06-02,2.44,1
40949032,Ana,0,N/A,0.0,1
16722828,Víctor,3,2019-04-25,1.03,1
249929999,Natalli,11,2019-07-07,3.93,1
239155432,Thia,1,2019-04-08,0.32,1
19729266,Sam,1,2019-04-24,0.39,1
21816318,Nadia,5,2019-05-30,1.76,1
249588074,Lily,0,N/A,0.0,2
878938,T. S.,10,2019-06-18,4.35,1
250005351,Max,7,2019-06-29,3.18,1
8253008,Shane,0,N/A,0.0,1
72744910,Saman,6,2019-05-21,1.94,1
250065719,Martha,6,2019-06-24,2.2,1
116446134,Jay,2,2019-05-06,0.59,1
11379822,Danny,3,2019-05-07,0.94,1
24831061,Hosteeva,0,N/A,0.0,8
70393914,Danalee,2,2019-07-07,2.0,1
201407513,Norma-Jean,6,2019-06-24,1.86,2
177673174,Arber,0,N/A,0.0,1
240913980,Joie,10,2019-06-18,2.73,1
40275796,Jill,0,N/A,0.0,1
250115747,Ivy,6,2019-06-24,2.37,4
250149612,Claudia,11,2019-07-07,3.27,1
13783103,Veronika,13,2019-06-23,4.29,1
162093521,Malik,1,2019-05-07,0.47,1
106857875,Yige,0,N/A,0.0,1
15191122,Michelle,2,2019-06-02,1.33,1
39823351,Geli,10,2019-07-03,3.53,1
237077566,Jean Paul,1,2019-03-23,0.28,1
95892016,Leonora,15,2019-06-19,4.84,5
45470760,Neha,5,2019-06-01,1.63,1
250252296,Manuel Ricardo,10,2019-07-03,3.03,1
234588422,Luda,3,2019-06-23,1.22,1
249983430,Emily,22,2019-06-26,6.23,1
248961864,Lily,12,2019-05-29,3.36,3
67373452,David,6,2019-04-14,1.84,1
161357125,Mohsin,11,2019-07-03,3.88,3
409766,Rachel,2,2019-07-05,2.0,1
143563277,Mariana,2,2019-04-14,0.57,1
3151,Eric,1,2019-05-26,0.67,1
13480762,Shana,9,2019-06-01,2.84,2
6048212,Lissa,10,2019-06-17,3.0,1
593135,Maria,8,2019-07-01,2.79,1
250374011,Lisa,12,2019-07-08,3.91,1
2811538,Oliver,0,N/A,0.0,1
83114146,Inbar,8,2019-06-30,2.53,1
250413062,Jernej,14,2019-07-04,4.57,1
204221927,"Tommy, Nate, And Kofi",6,2019-06-30,3.53,1
21686560,Katarina,6,2019-05-25,1.94,1
181092484,Leonard,1,2019-05-14,0.54,3
1760549,Patrice,11,2019-07-02,4.12,1
28940517,Josh,0,N/A,0.0,1
5325489,Julie,9,2019-07-08,5.19,1
18883243,Mika,1,2019-05-25,0.67,1
15101609,Rebecca,0,N/A,0.0,1
250512369,Jaclyn,7,2019-06-05,2.56,1
250514925,Andrew,2,2019-06-09,1.67,1
105763296,Tara,8,2019-06-25,3.24,1
247815136,Mina,0,N/A,0.0,1
248472625,Tyrone,1,2019-05-30,0.73,1
96240355,Sherika,9,2019-06-24,2.62,1
44731956,Raymond,0,N/A,0.0,1
2517810,Amber,7,2019-06-28,2.41,1
6307153,Nobin,5,2019-06-19,3.19,1
239660813,Yotel,0,N/A,0.0,10
24204269,Alexis,1,2019-05-09,0.49,1
555245,Eric,4,2019-06-22,2.61,1
227195925,Magda,0,N/A,0.0,1
250580779,Viktoriya,2,2019-05-21,0.82,1
233881237,Marietta,4,2019-06-23,1.67,1
1307197,Jenn,2,2019-05-19,0.97,1
17247001,Erin,3,2019-07-03,1.58,1
1825325,Benny,0,N/A,0.0,1
18254321,Mj,1,2019-04-28,0.41,1
6082769,Christopher Linwood,0,N/A,0.0,1
209569701,Beatriz,7,2019-06-13,2.56,1
45467925,Elise,7,2019-06-12,2.23,1
250739581,Vivi,8,2019-06-23,2.4,1
141124307,Stratis,12,2019-06-29,4.19,1
250759662,John,14,2019-06-27,3.96,1
169619135,Bar,0,N/A,0.0,1
159676587,Karina,7,2019-06-22,2.28,2
5258749,Bani,13,2019-06-30,5.0,2
250771864,Zhou,0,N/A,0.0,1
250841016,Jenny,0,N/A,0.0,1
747681,Pro,1,2019-06-16,1.0,1
2196083,Bridgette,6,2019-07-01,1.94,1
215556105,Kay,0,N/A,0.0,3
250896604,Cristina,26,2019-07-03,8.48,1
250911060,Anthony,11,2019-06-20,5.59,1
10533936,Taylor,2,2019-07-01,1.22,1
151780315,Jose,0,N/A,0.0,1
25476420,Laura,0,N/A,0.0,1
24979023,Nanyuma,0,N/A,0.0,1
52818583,Justin & Lilo,21,2019-06-30,7.5,1
131057988,Brandon & Caitlyn,7,2019-06-29,2.66,1
217803139,Brigitte,1,2019-05-26,0.68,1
250968889,Samantha,7,2019-06-18,2.5,1
250969026,Cheikh,8,2019-06-23,2.58,1
15822432,May,4,2019-07-06,2.73,1
106159574,Jonathan,3,2019-04-07,0.9,1
922056,Vincent,0,N/A,0.0,1
1036179,Nathan,4,2019-07-07,1.29,1
13506708,Guy,3,2019-04-21,0.97,1
85518733,Vivivn,0,N/A,0.0,1
98056984,Adi,2,2019-06-14,0.67,1
3165356,Arlene,9,2019-07-06,5.87,1
68930822,Jill Lauren,13,2019-06-25,4.24,1
89068125,Martin,1,2019-04-30,0.43,1
97328229,Jaime,3,2019-06-30,1.13,1
63160119,Michael,13,2019-07-06,5.27,1
27624437,Peggy,1,2019-05-21,0.61,1
16083192,Alexander,0,N/A,0.0,1
33151563,Regine,1,2019-04-22,0.38,2
147983579,Chy,6,2019-06-19,2.9,2
75760509,Mohamed,3,2019-05-28,1.03,1
5708402,Gannell,0,N/A,0.0,1
209553776,Jonah,6,2019-06-17,1.94,1
117792931,Stella,12,2019-06-22,3.96,1
251296793,Alex,0,N/A,0.0,4
14810989,Maria,8,2019-05-28,2.86,1
251166866,Marcia,6,2019-07-05,1.91,1
221213143,David,3,2019-06-23,1.13,9
239650062,Ben,2,2019-05-04,0.79,1
251318098,Nicholas,1,2019-04-07,0.32,1
242175033,Alex,28,2019-07-02,8.32,1
7230979,Seth,1,2019-05-19,0.59,1
251331500,Feigy,5,2019-04-14,1.46,1
55782090,Chris,0,N/A,0.0,2
250928371,Kenisha,0,N/A,0.0,1
251350235,Chris,7,2019-06-24,2.28,1
1842737,L,5,2019-06-20,1.69,1
114461769,Ekaterina,0,N/A,0.0,1
27445710,Nikolay,1,2019-03-29,0.29,1
706037,Alex,0,N/A,0.0,1
219891232,Yurany,16,2019-06-29,5.05,1
251368944,Miriam,8,2019-06-18,2.79,1
15488551,Vanieta,5,2019-06-23,2.17,1
251413755,Jc,0,N/A,0.0,1
69095594,Emanuel,3,2019-04-11,0.89,1
251418685,Liz,2,2019-04-21,0.75,1
203569485,Shanice,0,N/A,0.0,1
251430918,Medena,10,2019-07-06,3.85,2
98862249,Ayush,0,N/A,0.0,1
6206040,Linda,6,2019-06-28,2.17,8
819759,Einstein,5,2019-06-24,1.97,1
104960784,Lorena,1,2019-04-08,0.33,1
251468079,Ken,5,2019-06-19,2.63,1
251530232,Liz,4,2019-06-14,2.07,1
251378476,Mike,10,2019-06-28,3.75,1
251510391,Demir,10,2019-06-23,2.91,3
251545269,Royi,0,N/A,0.0,1
14563618,Jessy,0,N/A,0.0,1
111807108,Nico,1,2019-05-30,0.75,1
9028198,Erin,4,2019-06-23,1.4,1
251578356,Ari,3,2019-05-12,1.15,1
30751157,Nick,4,2019-06-02,1.88,1
50375092,Mohamad,9,2019-05-31,2.62,3
139712252,Charn,6,2019-06-25,2.17,1
251625546,Eden,9,2019-06-16,2.93,2
3400827,Nicole,2,2019-04-21,0.74,1
29420917,Jesse,6,2019-07-07,3.16,1
251638751,Randy,5,2019-06-21,2.42,1
251640733,Tomasz,3,2019-05-08,0.93,1
251564307,Lucy,3,2019-06-11,1.8,1
2019135,Amber,4,2019-06-18,1.36,1
236355800,彼特,2,2019-04-27,0.77,1
25604908,Nathalie,0,N/A,0.0,1
224317184,Luke,2,2019-06-15,0.97,8
251704655,Hamza,9,2019-07-02,3.42,3
105632711,Chris,25,2019-07-05,7.98,1
240217000,Toni,2,2019-06-24,0.92,1
136028350,James,5,2019-05-09,1.72,2
9625116,Jessica,0,N/A,0.0,1
8877881,David,0,N/A,0.0,1
251781156,Trinize,5,2019-07-01,1.6,1
51419167,Navin,5,2019-06-05,3.33,1
117536647,Victor,13,2019-06-26,5.06,1
1192659,Leandro And Julia,0,N/A,0.0,3
251817531,Kieu,6,2019-07-02,4.62,4
178676648,Tyler,1,2019-04-22,0.38,1
194856554,Sebastian,9,2019-06-02,2.9,1
251817021,Lincoln,8,2019-06-06,2.38,5
6080376,Leah,18,2019-07-01,5.4,1
230831241,Monica,5,2019-06-21,3.13,1
251839479,Dieudonne,2,2019-06-30,2.0,2
160754766,Jonah,2,2019-05-26,0.82,1
66959637,Carmen,0,N/A,0.0,2
21749637,Tucker,5,2019-07-05,1.58,1
251852817,Owen,19,2019-06-29,5.64,7
251859047,Errol,9,2019-06-02,3.1,3
25282730,Zac,15,2019-06-30,5.23,1
149080740,Dakota,1,2019-03-30,0.29,1
251865256,Warren,8,2019-05-19,2.5,1
251932107,Nicola,5,2019-06-10,2.38,1
12913455,Fikile,16,2019-06-30,5.78,1
56060787,International,14,2019-06-23,4.47,1
251966476,Alex,19,2019-07-04,6.13,1
251826717,Ryan,6,2019-06-29,2.77,1
251968645,Diana,1,2019-04-14,0.35,1
203932958,Lina,10,2019-06-24,3.23,2
251969263,Eunice,4,2019-06-23,1.38,2
251985344,Marilyn,0,N/A,0.0,1
251986333,Juliet,5,2019-06-06,1.97,1
238989521,Takatomo,0,N/A,0.0,1
68296703,Chris,3,2019-06-21,1.18,1
132099860,Mark,0,N/A,0.0,1
149312408,Kateryna And Tim,23,2019-07-02,7.26,2
99895085,Joseph,11,2019-06-23,3.47,1
50737287,D'Arcy,1,2019-04-30,0.43,1
92411,Karen,0,N/A,0.0,1
20182359,Edgar,7,2019-07-03,4.04,1
71878492,Raymel,3,2019-06-26,1.58,1
35528708,Cindy,1,2019-06-02,0.81,2
32942122,Jessica,1,2019-06-16,1.0,1
252118553,Matthew,4,2019-06-15,1.54,1
172422032,Alexandria,0,N/A,0.0,1
5421086,Steven,0,N/A,0.0,1
75999185,Fana,6,2019-07-02,5.0,1
252163238,Kelly,7,2019-06-16,3.0,1
252168489,Tianna,8,2019-06-29,3.16,1
252171508,Lisa,16,2019-07-04,10.0,1
36800675,Mandisa,9,2019-06-30,3.14,1
252181650,Daniel & Neena,18,2019-06-30,5.74,1
252191305,Marion,34,2019-06-30,11.21,1
44969970,Jaye,2,2019-06-22,1.3,1
57158173,Katerina,1,2019-06-26,1.0,1
10421091,Melanie,1,2019-04-28,0.42,1
33388853,Christine,0,N/A,0.0,1
1413658,Nyneve,13,2019-07-07,4.06,1
13206448,Ruchi,2,2019-05-24,0.6,1
175152790,Stella,14,2019-06-13,4.72,1
252019224,Gladys Germania,13,2019-06-30,4.15,1
247171817,Habiba,1,2019-04-07,0.32,1
72855892,Melvis,19,2019-06-30,6.55,1
7050972,Paloma,0,N/A,0.0,1
17407539,Mari,1,2019-04-07,0.32,1
26989131,Cathy,2,2019-06-23,1.07,1
21877010,Clara,3,2019-05-26,1.15,1
4977373,Jesse,5,2019-07-01,2.88,1
252356839,Leo,1,2019-04-07,0.32,2
186621582,Artem,5,2019-06-01,1.95,1
27947449,Teya,4,2019-07-06,1.9,2
3208908,Julie,3,2019-06-12,1.29,1
249412015,Jamie,0,N/A,0.0,1
252372862,Keith & Masa,0,N/A,0.0,1
175370972,Young,13,2019-06-22,4.06,1
37273247,Gary,4,2019-06-30,1.88,1
19392723,Pablo,2,2019-04-18,0.7,1
5708673,Meike,1,2019-04-26,0.41,1
252386106,Derrick,19,2019-07-07,6.71,1
19300279,Shahar,0,N/A,0.0,1
121431667,Ellen,1,2019-06-23,1.0,1
107484794,Aaron,22,2019-06-30,6.8,1
2363889,Amy,7,2019-07-01,2.88,1
11740339,(Email hidden by Airbnb),0,N/A,0.0,1
247940983,Rhonda,3,2019-04-12,0.94,1
61940591,Raquel,14,2019-07-04,4.88,1
252432969,Jaime,14,2019-06-23,4.47,1
252437123,Connie,8,2019-06-30,2.55,1
252442970,Ronen,0,N/A,0.0,1
252460693,Stephen,15,2019-07-06,5.11,1
163619844,James Cem,5,2019-06-15,1.65,1
24660289,Dennis/Norma,2,2019-05-04,0.81,1
160956,Neil,4,2019-06-28,2.31,1
239952407,Alaor,0,N/A,0.0,1
5592151,Joshua,0,N/A,0.0,1
252535164,Shahrath,9,2019-06-26,2.93,1
73227284,Bidhya,6,2019-05-10,1.94,1
252545388,Joseph,0,N/A,0.0,1
251762237,Lori,2,2019-05-19,0.94,1
3259045,Jessica,1,2019-05-31,0.77,1
30870512,Linda,6,2019-06-19,2.34,1
58762277,Wang,0,N/A,0.0,1
29470566,Lidu,6,2019-04-29,1.96,1
855437,Ronni,7,2019-06-19,3.23,1
23022462,Javier,2,2019-06-12,0.7,1
252590512,Yien,8,2019-06-22,2.58,1
229489983,Devin,5,2019-06-02,2.38,1
47343944,Tamara,0,N/A,0.0,1
42946242,Kirby,0,N/A,0.0,1
190094547,Marion,3,2019-05-06,1.18,1
29952888,Noah,0,N/A,0.0,1
251311623,Vitória,6,2019-06-01,2.47,5
38174433,Sophia,3,2019-06-04,1.25,1
89349779,Dee,5,2019-07-06,5.0,1
252607014,Eric,6,2019-05-21,2.31,1
20229932,Francesco,6,2019-06-30,1.94,1
252628456,Lisa,4,2019-07-05,4.0,1
239770902,Chandler,0,N/A,0.0,1
110308993,Giovanina,7,2019-05-28,2.66,1
86325,Josephine,1,2019-06-04,0.86,1
19643468,Kelvin,2,2019-05-19,0.65,1
243489234,Chelsea,0,N/A,0.0,1
7594732,Lele,0,N/A,0.0,1
252641467,Antoinette,0,N/A,0.0,1
94531229,Rocco,6,2019-06-17,3.0,1
105270072,Ulviyya,0,N/A,0.0,1
23532686,Donald,0,N/A,0.0,1
51667335,Janio,11,2019-06-23,3.63,1
41859649,Melissa,2,2019-05-06,0.7,1
