listing_id,host_id,neighbourhood,listing_name,room_type,price,minimum_nights,availability_365
29780076,5845384,Carroll Gardens,"Spacious, classic parlor brownstone with backyard",Entire home/apt,215,5,33
29780117,224056583,Sheepshead Bay,"one bedroom apartment safe, clean, best price",Private room,75,7,311
29780690,224062220,East Flatbush,Home away from home,Private room,80,1,162
29780863,6458347,Chelsea,Private Studio Chelsea 23 x 8th Ave 30sec to train,Private room,180,1,158
29781238,3335791,Kips Bay,"Spacious, private room near Empire State Building",Private room,99,3,0
29781403,22464812,Kensington,Modern Apartment in Brooklyn with deck and yard,Entire home/apt,200,1,290
29781691,59459840,East Harlem,East meets West,Entire home/apt,95,3,88
29782067,20037314,Astoria,Bedroom in Astoria for two,Private room,97,2,249
29782186,107161778,Crown Heights,"Sunny , queen size bedroom near the metro",Private room,100,4,0
29787085,110058188,Flushing,Half block to NY. Flushing Chinatown. Main Street,Private room,57,1,347
29790239,94546995,Bedford-Stuyvesant,Comfortable artistic Brooklyn apartment,Entire home/apt,75,3,4
29791183,1172202,Ditmars Steinway,Nice room in Astoria 20min to Manhattan,Private room,45,1,29
29792553,10928484,Williamsburg,Stunningly Bright Room with NYC Skyline Views,Private room,299,4,35
29792926,224141746,West Village,Sun-lit downtown apartment in the West Village,Entire home/apt,179,7,10
29793730,32346001,Bushwick,Elevated Bushwick Apartment w/360 Brooklyn Views,Entire home/apt,160,2,0
29794028,103216104,Bedford-Stuyvesant,"Cosy bedroom in Bedstuy - A, C and G trains",Private room,60,7,0
29794270,120245209,Canarsie,Barrett’s Family Home,Private room,55,1,126
29794702,20241112,Prospect-Lefferts Gardens,Spacious 1BR BK Hideaway Steps from Prospect Pk,Entire home/apt,85,3,263
29796861,8344401,Bedford-Stuyvesant,Our home sweet home,Entire home/apt,185,1,3
29797153,224176858,Maspeth,PRIVATE ROOM NEAR BOTH AIRPORTS AND SUBWAY/LIRR,Private room,50,1,137
29797522,213183791,Corona,"Near to all trains, 15 minute from JFK, safe house",Private room,110,1,357
29797672,48823279,East Harlem,Entire downstairs 1.5 baths & private backyard,Private room,125,3,238
29797712,120939023,Williamsburg,Brooklyn Magic Space,Entire home/apt,300,2,273
29798763,220129825,Jamaica,1 BDRM close to JFK airport cozy & clean HOUSE NYC,Entire home/apt,160,1,359
29798872,224190427,Upper West Side,Comfortable private room near Columbia University,Private room,68,1,12
29799125,57146691,Midtown,1 bedroom within walking distance to Times Sq,Entire home/apt,250,3,0
29799420,53103368,Williamsburg,Private and cozy room in East Williamsburg.,Private room,65,2,6
29799920,63875726,Murray Hill,Ultra Modern Two Bedroom with Amazing Views,Entire home/apt,215,5,51
29800110,49701856,Bushwick,"Modern, comfy, and cool",Entire home/apt,150,3,50
29800664,224204301,Mott Haven,Private bedroom 3 stops from Grand Central,Private room,60,1,296
29800895,13460069,Flushing,Huge Auditorium/Theatre w/Balcony Seats for Events,Entire home/apt,500,1,365
29800915,224206042,Allerton,Entire floor (private entrance) w/ 1 BR in NYC,Entire home/apt,55,3,349
29800927,157703622,Lower East Side,Brand New Luxury Apartment with Private Garden,Entire home/apt,200,30,97
29801113,194377255,East Elmhurst,"Near LGA and JFK Airport 
Charming Guest Suite",Private room,65,1,349
29801175,152202371,Mott Haven,Large private bedroom 1 stop from Manhattan,Private room,65,1,295
29801645,224048389,Sunset Park,"CLOSE TRAIN,  30JFK 40LG, 1or2People. closeManhatt",Private room,48,3,0
29802895,194377255,East Elmhurst,"Near LGA and JFK airport 
Small Cozy Room",Private room,38,1,207
29803428,41802394,West Village,Spacious West Village Studio,Entire home/apt,1115,3,0
29804246,42676520,Harlem,Huge Studio style room in Manhattan -Private Bath,Private room,80,1,8
29804415,26330233,East Village,"BRIGHT, SPACIOUS, QUIET Luxury Oasis, DowntownNYC!",Entire home/apt,175,6,232
29804907,12235509,Sunset Park,"2 bedroom apartment in Sunset Park, Brooklyn",Entire home/apt,175,4,142
29805157,192773562,Woodside,The heart of Queens !!,Private room,60,1,87
29805233,224238226,Upper East Side,Brand New NYC Apartment: Central Park & Midtown,Entire home/apt,265,6,95
29805732,47721954,Upper East Side,Book your party on UES NYC Venue,Shared room,75,1,90
29806013,221836975,Jackson Heights,NICE BED IN A SHARED ROOM FOR A MAN NEAR MIDTOWN 1,Shared room,58,2,267
29806412,224245939,Upper West Side,"Beautiful 4 bedroom, one block from Central Park!",Entire home/apt,310,7,0
29806992,15058648,Bushwick,"Luxurious townhouse, 2bd w/Loft+2bath+High-ceiling",Entire home/apt,135,3,17
29809200,4180621,Carroll Gardens,Bargain Warm Spacious Studio in Carroll Gardens!,Entire home/apt,74,1,0
29814549,187908347,Crown Heights,"Comfy, Cozy Studio at the Grand Old Mansion",Entire home/apt,81,4,94
29816922,196058543,Forest Hills,Bright warmth 2min bus 4min subway 窗下凉台花园房｡,Shared room,35,3,236
29820510,224314859,Washington Heights,Large bedroom with private  bathroom,Private room,90,3,82
29821404,224317523,South Slope,Sunny Bohemian Apartment in Solar Building!,Entire home/apt,285,5,74
29821998,52767716,Long Island City,"Cozy apartment, SubwayEMR7NW, 5mins to Manhattan",Private room,95,2,0
29822259,2967674,Williamsburg,Warm Wiliamsburg Retreat,Private room,48,2,0
29822873,2465013,West Village,West Village Corner 1 Bedroom GEM,Entire home/apt,275,3,0
29823499,34986045,East Village,Large Union Sq Apartment!,Entire home/apt,650,3,0
29824343,29279378,Harlem,New Yorker sunny top floor loft,Entire home/apt,200,30,180
29824401,224340103,Williamsburg,"Large private room Williamsburg, Luxury Building",Private room,80,2,0
29824856,25970711,Bedford-Stuyvesant,Comfortable and Modern BedStuy Hideaway,Entire home/apt,100,2,75
29825469,7443296,Cypress Hills,Entire Top Floor Suite with Private Bathroom.,Private room,120,2,63
29825538,224019631,Hell's Kitchen,My magical home steps from Times Square,Entire home/apt,150,2,14
29825609,57973441,Williamsburg,Spacious Sunny Balcony Room in Williamsburg,Private room,90,1,32
29825825,224350246,Bedford-Stuyvesant,Home away from home. Private apt across from park.,Entire home/apt,175,2,326
29826781,13619313,Little Italy,Beautiful Artist couples Home in Chinatown.,Entire home/apt,175,4,179
29827109,732460,Williamsburg,Modern 1BR in Williamsburg by NÔM Stays,Entire home/apt,120,29,0
29827403,30985759,Hell's Kitchen,"“TIME SQUARE” 43rd Street
Big Bedroom on 1st floor",Private room,135,1,316
29827530,6856247,Park Slope,Bright Brooklyn Brownstone,Entire home/apt,160,2,2
29827671,26000391,East Harlem,Private bedroom in large apartment in East Harlem,Private room,40,7,188
29827690,17822256,Harlem,Private master bedroom next to Central Park & CU,Private room,95,2,141
29827781,4233057,East Harlem,NYC WARM CLEAN COZY CLOSET EXPERIENCE ROOM 3 PPL,Private room,68,3,95
29828155,224365956,Bergen Beach,Bergen Beach Beauty,Entire home/apt,49,3,164
29828159,1475015,Upper East Side,Renovated studio/ Elevator/ Laundry/ 76 St & 2 Ave,Entire home/apt,105,30,358
29828333,216634331,Harlem,"**Harlem, Chic Getaway! 5m to Dining/Trains***",Entire home/apt,202,3,88
29828587,1475015,Kips Bay,Doorman Beautiful Studio / 32nd St & Lexington Ave,Entire home/apt,120,30,353
29828614,224370048,Tompkinsville,New York home ferry ride from Manhattan.,Private room,90,1,262
29828654,62014501,Long Island City,Luxury high ceiling penthouse apartment,Entire home/apt,133,20,21
29828657,48967970,Morningside Heights,Upper West Side Studio,Entire home/apt,150,20,33
29828852,7653811,Astoria,Small Room Close to Astoria Park,Private room,60,1,249
29829054,20827165,Williamsburg,Best location in Williamsburg!,Entire home/apt,99,2,0
29829066,179668570,Williamsburg,Convenient 2 BR next to train minutes to Manhattan,Entire home/apt,165,3,34
29829412,17822256,Harlem,Private Room 1 - Central Park / CU mins away,Private room,95,2,172
29829829,218984753,Lower East Side,"Modern 1BR Apt in Heart of LES, near Subway!",Entire home/apt,59,1,143
29831106,30985759,Hell's Kitchen,"TIME SQUARE” 43rd street
Private room on 1st floor",Private room,145,1,283
29831510,17822256,Harlem,Private Room 2 - Next to Central Park / CU,Private room,95,2,163
29831517,224384517,Canarsie,Large private bedroom in private house.,Private room,60,1,142
29831549,1512565,East Harlem,Cozy Room Conveniently Located Near Central Park,Private room,90,2,112
29832431,156948111,Bedford-Stuyvesant,Hart st,Private room,60,10,365
29832437,223431101,Morningside Heights,Room Q near Columbia,Private room,80,1,9
29832733,224401490,Williamsburg,Cozy bedroom in hip center of Williamsburg,Private room,60,3,0
29832768,26310763,Greenwich Village,Avail July - Beautiful Greenwich Village room!,Private room,150,7,2
29833375,30346705,Bedford-Stuyvesant,Brooklyn Loft Bedroom II,Private room,50,1,57
29834133,56156848,Bedford-Stuyvesant,"Quiet private bedroom in Bed-Stuy, Brooklyn",Private room,93,3,73
29834597,158781381,East New York,Cozy studio with private entrance,Entire home/apt,75,2,179
29834691,224413673,Harlem,Luxury Condo near Columbia Univ and Central Park,Entire home/apt,150,1,0
29835041,224414117,Hell's Kitchen,Hudson Yard - Comfy Queen Room,Private room,107,1,141
29835159,16398154,Prospect Heights,Bright and Comfortable Home in Brooklyn,Entire home/apt,149,2,0
29835357,8573489,East Village,East Village Oasis,Entire home/apt,220,4,14
29838125,24762401,Bedford-Stuyvesant,Beautiful Private Room 20 min to city X,Private room,65,30,361
29838679,209298687,Bedford-Stuyvesant,EXCELLENT private room X,Private room,65,30,333
29844533,224461227,Chelsea,Bright and stylish 1 bedroom,Entire home/apt,220,2,0
29844951,49946447,Jamaica,Cozy Home In Queens,Private room,50,2,311
29847462,5847816,Park Slope,"Park Slope - Brand New Bright 3 Bedroom, 2.5 Bath",Entire home/apt,700,4,174
29847492,159598333,Upper East Side,Cozy Studio in the Upper East (30 DAYS MIN),Entire home/apt,99,30,332
29849331,5537011,Williamsburg,Spacious and Bright Williamsburg Loft,Entire home/apt,175,2,176
29849903,187360554,Financial District,Luxury studio suite in heart of Financial district,Entire home/apt,155,3,107
29849986,22582243,Hell's Kitchen,Ultra modern Luxury apartment in Time Square,Entire home/apt,219,3,6
29850004,224498087,Nolita,NOLITA apartment w doorman,Entire home/apt,130,7,0
29850433,1550888,Bedford-Stuyvesant,A Express Train Studio,Entire home/apt,70,30,281
29851718,117932348,Gramercy,Serviced townhouse with backyard & terrace in NYC,Entire home/apt,650,30,88
29851985,20491372,Forest Hills,Comfy King Bedroom Skyline View Close to Subway,Private room,69,2,35
29852201,224513581,Bedford-Stuyvesant,Lothlorien,Private room,30,7,250
29852402,60258049,Bushwick,Flex Room With Private Patio in Bushwick,Shared room,42,2,0
29852434,73655921,Morningside Heights,Single Bedroom near Columbia University,Private room,55,8,177
29853088,137194766,Astoria,Cute & convenient garden apartment in Astoria/LIC,Entire home/apt,98,3,131
29853753,16495440,Harlem,Modern room in Harlem,Private room,85,2,10
29854034,32423541,Long Island City,New York Luxury condo with Queens view,Entire home/apt,120,2,4
29854048,2730280,Greenwich Village,Light Airy & Hip One Bedroom in Greenwhich Village,Entire home/apt,225,2,207
29854118,4316287,East Village,Central 1 bedroom in East Village NYC July Deal$$$,Entire home/apt,158,3,323
29854455,7229055,Harlem,Spacious two-bedroom apartment near train,Entire home/apt,130,2,0
29855428,7849770,East Elmhurst,Cozy 1 bedroom Apartment  5 min from LGA!,Entire home/apt,70,1,0
29855524,39972598,Bushwick,Putnam Palace,Private room,70,4,342
29856229,221836975,Jackson Heights,GREAT FURNISHED BEDROOM NEAR MIDTOWN MANHATTAN,Private room,50,2,365
29856590,215944788,Upper East Side,Private cozy room after long day exploring NYC,Private room,90,2,17
29857392,61649970,Lower East Side,"So Fresh & Clean whole apartment, Lower East Side!",Entire home/apt,250,1,280
29858126,149849302,Harlem,LARGE apartment. 12 minutes from midtown,Entire home/apt,200,1,0
29858182,216456504,Wakefield,Luxury Affordable comfort in the Bronx-Suite 2!,Private room,49,1,363
29858389,78482422,East Harlem,Cozy one bedroom apt near Central Park,Entire home/apt,160,2,0
29858919,612551,Bedford-Stuyvesant,Luxury Family- Friendly Brooklyn Condo,Entire home/apt,150,7,0
29858941,216456504,Wakefield,Luxury Affordable comfort in the Bronx-2 Bedroom!,Entire home/apt,130,1,363
29859444,7147987,Hell's Kitchen,Cozy Room Times Square - Hell´s Kitchen,Private room,170,8,19
29860764,2931626,Upper East Side,"Stylish, clean, quiet space in the UES",Entire home/apt,120,2,0
29860810,224575394,Williamsburg,Sun-drenched duplex apartment,Private room,100,2,6
29861097,1512819,East Flatbush,LARGE Cozy Room by Prospect Park !,Private room,45,5,69
29862444,3073250,Upper West Side,1 Bedroom - Great Place to land in Manhattan,Entire home/apt,175,3,13
29863494,215956658,Woodside,Private RM and BR in Queens close to Manhattan,Private room,70,4,34
29867971,224614531,Bedford-Stuyvesant,"Minimal, clean 2 bedroom in BedStuy Brooklyn",Entire home/apt,200,2,95
29869390,215778245,Corona,HABITACIÓN COMPARTIDA PARA AVENTURERAS(Only Women),Shared room,30,2,365
29869463,214290528,Financial District,Large Studio with Best View in NYC!,Entire home/apt,195,2,0
29870750,40883581,Bedford-Stuyvesant,Creative House for Traveling Creatives,Private room,55,1,0
29871943,73881521,Washington Heights,Large Sunny Room in NYC,Private room,60,10,310
29873175,119990626,Bushwick,Vibrant room in Bushwick with lots of light,Private room,60,7,173
29874127,217482038,Upper East Side,"Gym, Rooftop, Pool Lux entire flat no share",Entire home/apt,129,2,15
29874717,223620306,Bushwick,Lovely room in Brooklyn,Shared room,95,1,0
29874869,74982218,Harlem,2 mins walk from the subway station in West Harlem,Private room,55,3,0
29875137,9071235,East Village,"HUGE & Luxurious 1 Bedroom w/ Dining Room, 2 Bath!",Entire home/apt,399,4,75
29875238,224661472,Hell's Kitchen,★AMAZING★ 4Beds/TIME SQUARE/NYC/PERFECT FOR U,Entire home/apt,700,4,126
29875799,32162351,East Village,"Colorful flat in heart of East Village, NYC",Entire home/apt,199,2,0
29876288,5326571,Ditmars Steinway,Beautiful and bright apartment close to Manhattan!,Entire home/apt,180,7,122
29876453,124867390,Spuyten Duyvil,"In Riverdale, a most unusual apartment to enjoy.",Private room,60,3,326
29877024,224675361,Bushwick,The Art Of Living - Loft apartment,Entire home/apt,110,2,284
29877195,113274391,Murray Hill,Modern Murray Hill Penthouse,Entire home/apt,200,21,0
29877448,162280872,Upper East Side,Prime upper east 2BR~Newly furnished!best value,Entire home/apt,195,30,138
29878717,75435800,Long Island City,King size luxury studio minutes to Manhattan,Entire home/apt,165,2,0
29878723,2494204,Bedford-Stuyvesant,"Family-friendly Brownstone, 2 blocks to Subway!",Entire home/apt,150,2,11
29879085,24449433,East Village,"Beautiful spacious Loft , east village,2 real beds",Entire home/apt,190,3,61
29879394,14349735,Clinton Hill,Clinton Hill - Peaceful and bright room,Private room,64,6,250
29880308,224696045,Sheepshead Bay,Sweet comfortable home,Entire home/apt,110,2,276
29880522,5817533,Astoria,Private Room pretty close to Manhattan,Private room,75,5,0
29880528,211895243,Midwood,"Private Suite: Brooklyn, NY - 40 min to Manhattan",Entire home/apt,105,3,46
29880984,145981682,Theater District,Luxury suite in the heart of Manhattan,Entire home/apt,212,1,272
29881483,224706357,Sunset Park,Apartment in greenwood heights /south slope,Entire home/apt,110,2,90
29881570,12131971,Midtown,New york Cozy Studio Near multiple metro Lines,Entire home/apt,140,1,0
29881620,224711473,Midtown,Magical Christmas Experience in NYC,Private room,375,1,0
29881712,210112096,East Harlem,Home Away from Home - Manhattan,Private room,74,2,195
29881973,223715716,Harlem,Small Full Sized Bedroom in Historic Manhattan,Private room,35,7,0
29883798,106335321,Crown Heights,⏩ It's Always Sunny At The Bleu Hauz ⏪,Entire home/apt,110,2,19
29883990,152457143,Williamsburg,South Williamsburg Room,Private room,65,2,0
29884003,11907194,Midtown,Great Room next to Empire State Building w/ROOFTOP,Private room,110,2,0
29884121,224731704,Hell's Kitchen,~ pure BLISS among CITY turmoil ~,Private room,129,1,177
29884334,223846870,Springfield Gardens,"Clean , Safe, Cozy 3min to JFK , LGA Best Value",Private room,59,1,340
29884367,109583232,Long Island City,Luxury & safe and close to everything in NYC,Entire home/apt,150,13,121
29884497,224731704,Hell's Kitchen,~ cosy DWELLING for NYC MIDTOWN explorers ~,Private room,129,1,177
29884848,149306690,Belmont,private room for WOMEN ONLY near BX Little Italy,Private room,24,1,0
29884872,224735872,Long Island City,Cozy Room in Astoria,Shared room,40,3,178
29885196,3393434,Crown Heights,Airy Brooklyn Limestone:  2 bedroom suite,Private room,349,3,89
29885604,224241313,Bedford-Stuyvesant,Magic Waters Parlor Apartment,Entire home/apt,250,2,179
29885663,42210223,Flatbush,Powell Victorian,Private room,120,2,83
29885929,17822256,Harlem,Private room 3 - mins from Central Park / CU,Private room,90,2,147
